"year","tree","resist.value","sp","rp","PLA_dry_percent","LMA_g_per_m2","mean_TLP_Mpa","WD_g_per_cm3","elev.m","dbh.ln.cm","height.ln.m","position_all","TWI","TWI.ln"
"1966","80398",0.87,"caco","ring",17.2184357420595,45.8645424527914,-2.13241333333333,0.832722147,298,2.73269301087318,2.64300235975224,"intermediate",6.24629290516034,1.83198815259971
"1977","80398",0.77,"caco","ring",17.2184357420595,45.8645424527914,-2.13241333333333,0.832722147,298,2.88624276350924,2.73835675613924,"intermediate",6.24629290516034,1.83198815259971
"1999","80398",1.1,"caco","ring",17.2184357420595,45.8645424527914,-2.13241333333333,0.832722147,298,2.94511683809007,2.77491755645393,"intermediate",6.24629290516034,1.83198815259971
"1966","101092",0.51,"caco","ring",17.2184357420595,45.8645424527914,-2.13241333333333,0.832722147,302,2.20872363489905,2.31761737727231,"suppressed",6.23634624000719,1.83039447242636
"1977","101092",0,"caco","ring",17.2184357420595,45.8645424527914,-2.13241333333333,0.832722147,302,2.25140023588468,2.34411954648439,"suppressed",6.23634624000719,1.83039447242636
"1999","101092",1.08,"caco","ring",17.2184357420595,45.8645424527914,-2.13241333333333,0.832722147,302,2.33269594884155,2.3946041842306,"suppressed",6.23634624000719,1.83039447242636
"1966","40952",0.4,"caco","ring",17.2184357420595,45.8645424527914,-2.13241333333333,0.832722147,281,4.02860975678823,3.44776665896549,"intermediate",6.81988571852696,1.91984271490075
"1977","40952",0.59,"caco","ring",17.2184357420595,45.8645424527914,-2.13241333333333,0.832722147,281,4.05428695299932,3.46371219781258,"intermediate",6.81988571852696,1.91984271490075
"1999","40952",0.7,"caco","ring",17.2184357420595,45.8645424527914,-2.13241333333333,0.832722147,281,4.09339016620667,3.48799529321434,"intermediate",6.81988571852696,1.91984271490075
"1977","152118",1.21,"caco","ring",17.2184357420595,45.8645424527914,-2.13241333333333,0.832722147,296,2.13520471960467,2.2719621308745,"suppressed",10.1669383569427,2.31914111822189
"1999","152118",1.05,"caco","ring",17.2184357420595,45.8645424527914,-2.13241333333333,0.832722147,296,2.37526622930947,2.42104032840118,"suppressed",10.1669383569427,2.31914111822189
"1966","90522",0.91,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,299,3.41329683190697,3.06565733261423,"intermediate",6.40972873958508,1.85781695171967
"1977","90522",0.85,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,299,3.43989550344058,3.0821751076366,"intermediate",6.40972873958508,1.85781695171967
"1999","90522",0.77,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,299,3.47028466119882,3.10104677460446,"intermediate",6.40972873958508,1.85781695171967
"1966","91327",0.79,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,304,3.39612765499857,3.05499527375411,"intermediate",6.23282093749225,1.82982902927227
"1977","91327",0.66,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,304,3.47946833985602,3.10674983905059,"intermediate",6.23282093749225,1.82982902927227
"1999","91327",1,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,304,3.62251346393908,3.19558086110617,"intermediate",6.23282093749225,1.82982902927227
"1966","90542",0.74,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,295,3.55464852169393,3.15343673197193,"intermediate",4.9894495564942,1.60732559435911
"1977","90542",0.26,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,295,3.60258557469083,3.183205641883,"intermediate",4.9894495564942,1.60732559435911
"1966","60252",0,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,301,2.82953882516664,2.70314361042848,"intermediate",5.70460580652788,1.74127388478794
"1977","60252",0.99,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,301,2.86400939623539,2.72454983506218,"intermediate",5.70460580652788,1.74127388478794
"1999","60252",1.58,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,301,2.9105852593271,2.75347344604213,"intermediate",5.70460580652788,1.74127388478794
"1966","80301",0.74,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,307,2.62712893075094,2.57744706599634,"suppressed",5.0594873433189,1.62126516261698
"1977","80301",0.94,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,307,2.65499050096941,2.594749101102,"suppressed",5.0594873433189,1.62126516261698
"1966","50244",0.74,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,298,3.08073252998245,2.8591349011191,"intermediate",5.70175582913746,1.74077416760542
"1977","50244",1.06,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,298,3.11187815612372,2.87847633495283,"intermediate",5.70175582913746,1.74077416760542
"1999","50244",1.02,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,298,3.17958882871716,2.92052466263336,"intermediate",5.70175582913746,1.74077416760542
"1966","91487",0.88,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,301,3.42370713132071,3.07212212855016,"intermediate",6.89635828153209,1.93099348699033
"1977","91487",0.71,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,301,3.4556345398248,3.0919490492312,"intermediate",6.89635828153209,1.93099348699033
"1999","91487",0.78,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,301,3.52288322339421,3.13371048172781,"intermediate",6.89635828153209,1.93099348699033
"1966","70152",0.69,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,300,3.09606291769899,2.86865507189107,"intermediate",4.76303274744057,1.56088459717627
"1977","70152",0.83,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,300,3.11697559342201,2.88164184351507,"intermediate",4.76303274744057,1.56088459717627
"1999","70152",0.81,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,300,3.14203473591172,2.89720357100118,"intermediate",4.76303274744057,1.56088459717627
"1977","100961",0.86,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,302,3.00557416224968,2.81246155475705,"intermediate",4.66671097624909,1.54045453581259
"1999","100961",1.18,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,302,3.084333883279,2.86137134151626,"intermediate",4.66671097624909,1.54045453581259
"1966","100974",0.27,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,301,2.50737957500971,2.50308271608103,"intermediate",5.43268789508875,1.69243401977329
"1977","100974",0.47,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,301,2.56956276619309,2.54169847780591,"intermediate",5.43268789508875,1.69243401977329
"1999","100974",0.76,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,301,2.76336608333287,2.66205033774971,"intermediate",5.43268789508875,1.69243401977329
"1966","60172",0.74,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,291,3.083688445893,2.86097052489955,"intermediate",5.5664062676273,1.71674965138992
"1977","60172",1.51,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,291,3.10761024863384,2.87582596440161,"intermediate",5.5664062676273,1.71674965138992
"1999","60172",1.23,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,291,3.19517112942148,2.93020127137074,"intermediate",5.5664062676273,1.71674965138992
"1966","40522",0.54,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,296,3.00731863370191,2.81354487152888,"intermediate",5.19571952012947,1.6478351173917
"1977","40522",0.35,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,296,3.02052668867302,2.82174707366595,"intermediate",5.19571952012947,1.6478351173917
"1999","40522",1.18,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,296,3.07502684726559,2.85559167215193,"intermediate",5.19571952012947,1.6478351173917
"1966","131032",0.83,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,315,3.35692256816313,3.0306489148293,"intermediate",5.54135355071809,1.71223879415144
"1977","131032",0.91,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,315,3.39461032912248,3.05405301438506,"intermediate",5.54135355071809,1.71223879415144
"1999","131032",0.75,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,315,3.47443558435698,3.10362449788569,"intermediate",5.54135355071809,1.71223879415144
"1966","60386",0.73,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,290,3.1999422570798,2.93316414164656,"intermediate",7.06961588578208,1.95580614827442
"1977","60386",0.63,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,290,3.21626154005795,2.94329841637598,"intermediate",7.06961588578208,1.95580614827442
"1999","60386",0.56,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,290,3.24897830252083,2.96361552586544,"intermediate",7.06961588578208,1.95580614827442
"1966","111212",0.55,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,299,2.47981483798244,2.48596501438709,"suppressed",5.97172822759909,1.78703637087169
"1977","111212",0.5,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,299,2.61641128183804,2.57079140602142,"suppressed",5.97172822759909,1.78703637087169
"1999","111212",0.56,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,299,2.69239986301998,2.6179803149354,"suppressed",5.97172822759909,1.78703637087169
"1966","100680",0.67,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,313,3.20815569628513,2.93826468739307,"intermediate",5.42031720416654,1.69015433849302
"1977","100680",0.46,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,313,3.26224774924132,2.97185585227886,"intermediate",5.42031720416654,1.69015433849302
"1999","100680",0.76,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,313,3.30767691093188,3.0000673616887,"intermediate",5.42031720416654,1.69015433849302
"1966","112256",1.12,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,311,1.94891215100557,2.15627444577446,"suppressed",5.9826890275392,1.78887013704827
"1977","112256",0.92,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,311,2.1256148528073,2.26600682359333,"suppressed",5.9826890275392,1.78887013704827
"1999","112256",0.36,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,311,2.28418688229172,2.36448005390316,"suppressed",5.9826890275392,1.78887013704827
"1966","172210",0.85,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,304,2.01256763824356,2.19580450334925,"suppressed",5.2418786303035,1.6566799513145
"1977","172210",1.14,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,304,2.05392045528656,2.22148460273295,"suppressed",5.2418786303035,1.6566799513145
"1999","172210",0.76,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,304,2.26501637176835,2.35257516686814,"suppressed",5.2418786303035,1.6566799513145
"1966","91321",0.72,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,305,3.50561688204318,3.12298808374881,"intermediate",5.94515949457984,1.78257735813945
"1977","91321",0.46,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,305,3.52312052709981,3.13385784732898,"intermediate",5.94515949457984,1.78257735813945
"1966","121088",0.95,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,316,2.86389434861513,2.72447839048999,"suppressed",6.10733810443086,1.80949101613258
"1977","121088",1.07,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,316,2.92258767098851,2.76092694368387,"suppressed",6.10733810443086,1.80949101613258
"1999","121088",1,"cagl","ring",21.0911083494444,42.7586005249738,-2.12825333333333,0.617427201,316,3.00392656716515,2.81143839820956,"suppressed",6.10733810443086,1.80949101613258
"1966","91385",0.81,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,299,3.60784347650646,3.18647079891051,"intermediate",7.07258022746305,1.95622536770833
"1977","91385",0.94,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,299,3.65142843157396,3.21353705600743,"intermediate",7.07258022746305,1.95622536770833
"1999","91385",0.9,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,299,3.72011425333145,3.25619095131883,"intermediate",7.07258022746305,1.95622536770833
"1966","121162",0.61,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,314,3.36846237403748,3.03781513427728,"intermediate",5.05887888637348,1.62114489479264
"1977","121162",0.88,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,314,3.38915980614463,3.05066823961582,"intermediate",5.05887888637348,1.62114489479264
"1999","121162",1.02,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,314,3.41722927318854,3.06809937865008,"intermediate",5.05887888637348,1.62114489479264
"1966","140810",0.87,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,310,2.83890875353837,2.70896233594733,"intermediate",5.3342249511107,1.67414359793219
"1977","140810",0.79,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,310,2.94116158346829,2.77246134333381,"intermediate",5.3342249511107,1.67414359793219
"1999","140810",0.66,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,310,3.0409654765232,2.83443956092091,"intermediate",5.3342249511107,1.67414359793219
"1966","131061",0.78,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,314,3.19791624869249,2.93190599043804,"intermediate",5.35619783252109,1.67825436376387
"1977","131061",0.79,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,314,3.26831928933801,2.9756262786789,"intermediate",5.35619783252109,1.67825436376387
"1999","131061",1.09,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,314,3.35472938137737,3.02928694583534,"intermediate",5.35619783252109,1.67825436376387
"1966","80503",0.8,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,296,3.16118215720881,2.90909411962667,"intermediate",7.78901916092524,2.05271494193289
"1977","80503",0.74,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,296,3.18721529394799,2.9252606975417,"intermediate",7.78901916092524,2.05271494193289
"1999","80503",0.59,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,296,3.2242354816089,2.94825023407913,"intermediate",7.78901916092524,2.05271494193289
"1966","100963",1.28,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,300,2.6827118962001,2.61196408754026,"intermediate",4.79080078627476,1.56669757621301
"1977","100963",0.23,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,300,2.75475825123099,2.65670487401444,"intermediate",4.79080078627476,1.56669757621301
"1999","100963",0.62,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,300,2.83728907208286,2.70795651376346,"intermediate",4.79080078627476,1.56669757621301
"1966","131091",0.77,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,307,2.94558517801516,2.77520839554741,"intermediate",6.10109192049021,1.80846775851913
"1977","131091",0.75,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,307,3.00360189517828,2.81123677690571,"intermediate",6.10109192049021,1.80846775851913
"1999","131091",0.77,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,307,3.06425572056988,2.8489028024739,"intermediate",6.10109192049021,1.80846775851913
"1966","50262",0.72,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,296,2.59156664261263,2.55536288506244,"suppressed",5.71040397449044,1.74228976976263
"1977","50262",1.18,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,296,2.64100847549034,2.5860662632795,"suppressed",5.71040397449044,1.74228976976263
"1999","50262",1.31,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,296,2.73538696844327,2.64467530740327,"suppressed",5.71040397449044,1.74228976976263
"1966","131138",0.89,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,306,2.75619269269641,2.65759566216447,"intermediate",6.00363829319793,1.79236566765231
"1977","131138",0.78,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,306,2.85230418716195,2.71728090022757,"intermediate",6.00363829319793,1.79236566765231
"1999","131138",0.56,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,306,2.99236954421867,2.8042614869598,"intermediate",6.00363829319793,1.79236566765231
"1966","121301",0.9,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,304,3.00151821332059,2.80994281047209,"intermediate",5.17514443715284,1.64386724932288
"1977","121301",0.69,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,304,3.02812198115242,2.82646375029565,"intermediate",5.17514443715284,1.64386724932288
"1999","121301",1.11,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,304,3.10472893507098,2.87403666867908,"intermediate",5.17514443715284,1.64386724932288
"1966","60124",0.36,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,299,3.26629540478295,2.97436944637021,"intermediate",4.99709355372721,1.60885645416544
"1977","60124",0.6,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,299,3.32370605736271,3.01002146162224,"intermediate",4.99709355372721,1.60885645416544
"1999","60124",1.07,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,299,3.39980885423579,3.05728129848043,"intermediate",4.99709355372721,1.60885645416544
"1966","50442",1,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,291,3.57069585168045,3.16340212389356,"intermediate",5.84213487860048,1.76509629144304
"1977","50442",0.47,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,291,3.6180389311213,3.19280217622633,"intermediate",5.84213487860048,1.76509629144304
"1999","50442",0.59,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,291,3.67770005211955,3.22985173236624,"intermediate",5.84213487860048,1.76509629144304
"1966","130788",0.66,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,313,2.54373443897004,2.52565908660039,"suppressed",5.35599569820365,1.67821662465527
"1977","130788",0.77,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,313,2.60970862065615,2.56662905342747,"suppressed",5.35599569820365,1.67821662465527
"1999","130788",1.6,"caovl","ring",14.7998921598252,47.6041296443535,-2.48393333333333,0.963534645666667,313,2.67312272477868,2.60600921208756,"suppressed",5.35599569820365,1.67821662465527
"1966","202341",0.69,"cato","ring",16.559191543638,45.3581406068732,-2.19516,0.827586207,313,2.77855641244125,2.67148353212602,"suppressed",5.10123533781547,1.62948273350007
"1977","202341",0.46,"cato","ring",16.559191543638,45.3581406068732,-2.19516,0.827586207,313,2.87177181964163,2.72937029999745,"suppressed",5.10123533781547,1.62948273350007
"1966","130992",1.01,"cato","ring",16.559191543638,45.3581406068732,-2.19516,0.827586207,319,2.41596500887988,2.44631427051441,"suppressed",5.73154591113285,1.74598528685801
"1977","130992",0.7,"cato","ring",16.559191543638,45.3581406068732,-2.19516,0.827586207,319,2.56499175930044,2.53885988252557,"suppressed",5.73154591113285,1.74598528685801
"1999","130992",1.18,"cato","ring",16.559191543638,45.3581406068732,-2.19516,0.827586207,319,2.73666919785494,2.64547157186791,"suppressed",5.73154591113285,1.74598528685801
"1966","62369",0.82,"cato","ring",16.559191543638,45.3581406068732,-2.19516,0.827586207,297,3.16880556335329,2.91382825484239,"intermediate",7.82358871490089,2.05714336423692
"1977","62369",0.82,"cato","ring",16.559191543638,45.3581406068732,-2.19516,0.827586207,297,3.2552551756886,2.96751346410262,"intermediate",7.82358871490089,2.05714336423692
"1999","62369",0.71,"cato","ring",16.559191543638,45.3581406068732,-2.19516,0.827586207,297,3.35675589881396,3.03054541316347,"intermediate",7.82358871490089,2.05714336423692
"1966","131183",0.52,"cato","ring",16.559191543638,45.3581406068732,-2.19516,0.827586207,298,2.75110886075506,2.65443860252889,"intermediate",5.62431199445623,1.72709862851308
"1977","131183",1,"cato","ring",16.559191543638,45.3581406068732,-2.19516,0.827586207,298,2.78288091038688,2.67416904535026,"intermediate",5.62431199445623,1.72709862851308
"1999","131183",0.58,"cato","ring",16.559191543638,45.3581406068732,-2.19516,0.827586207,298,2.84945121131907,2.71550920222914,"intermediate",5.62431199445623,1.72709862851308
"1966","171194",0.95,"cato","ring",16.559191543638,45.3581406068732,-2.19516,0.827586207,313,2.92112887803872,2.76002103326204,"intermediate",5.98856514956096,1.78985184245804
"1977","171194",0.94,"cato","ring",16.559191543638,45.3581406068732,-2.19516,0.827586207,313,2.98180533081915,2.79770111043869,"intermediate",5.98856514956096,1.78985184245804
"1999","171194",0.83,"cato","ring",16.559191543638,45.3581406068732,-2.19516,0.827586207,313,3.0294228645464,2.82727159888332,"intermediate",5.98856514956096,1.78985184245804
"1966","131179",1.05,"cato","ring",16.559191543638,45.3581406068732,-2.19516,0.827586207,300,3.27792948442718,2.98159420982928,"intermediate",5.48585699572706,1.70217332504607
"1977","131179",0.2,"cato","ring",16.559191543638,45.3581406068732,-2.19516,0.827586207,300,3.33539712213927,3.01728161284848,"intermediate",5.48585699572706,1.70217332504607
"1999","131179",1.13,"cato","ring",16.559191543638,45.3581406068732,-2.19516,0.827586207,300,3.36625799974631,3.03644621784246,"intermediate",5.48585699572706,1.70217332504607
"1966","152464",1.31,"cato","ring",16.559191543638,45.3581406068732,-2.19516,0.827586207,313,2.82751435409124,2.70188641389066,"intermediate",5.70490839253921,1.74132692578621
"1977","152464",0.61,"cato","ring",16.559191543638,45.3581406068732,-2.19516,0.827586207,313,2.88155841586665,2.73544777625319,"intermediate",5.70490839253921,1.74132692578621
"1999","152464",1.26,"cato","ring",16.559191543638,45.3581406068732,-2.19516,0.827586207,313,2.9436677951948,2.77401770081597,"intermediate",5.70490839253921,1.74132692578621
"1966","111227",0.95,"cato","ring",16.559191543638,45.3581406068732,-2.19516,0.827586207,298,2.75297969730086,2.65560039202383,"intermediate",5.70649194550227,1.7416044645503
"1977","111227",0.56,"cato","ring",16.559191543638,45.3581406068732,-2.19516,0.827586207,298,2.79943950095186,2.6844519300911,"intermediate",5.70649194550227,1.7416044645503
"1999","111227",0.69,"cato","ring",16.559191543638,45.3581406068732,-2.19516,0.827586207,298,2.83916401821356,2.70912085531062,"intermediate",5.70649194550227,1.7416044645503
"1966","60086",1.47,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,301,2.3406512938005,2.39954445345011,"intermediate",5.74015748130091,1.74748664572183
"1977","60086",0.86,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,301,2.44781034514682,2.46609022433618,"intermediate",5.74015748130091,1.74748664572183
"1999","60086",0.71,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,301,2.68723506138829,2.61477297312213,"intermediate",5.74015748130091,1.74748664572183
"1966","101100",0.92,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,300,2.19577908867624,2.30957881406794,"suppressed",6.16171236981042,1.81835472102764
"1999","101100",0.41,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,300,2.61527680094986,2.57008689338986,"suppressed",6.16171236981042,1.81835472102764
"1977","40479",0.91,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,293,2.13629435327262,2.2726387933823,"intermediate",4.88125146660604,1.58540163506288
"1999","40479",0.91,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,293,2.48732040101194,2.49062596902841,"intermediate",4.88125146660604,1.58540163506288
"1966","90658",0.74,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,291,2.50364662116205,2.50076455174163,"intermediate",5.24570512753382,1.65740967085495
"1977","90658",0.96,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,291,2.65352361508084,2.5938381649652,"intermediate",5.24570512753382,1.65740967085495
"1999","90658",0.74,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,291,2.96031232832273,2.78435395588842,"intermediate",5.24570512753382,1.65740967085495
"1999","40485",0.82,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,294,2.59667161311882,2.55853307174679,"intermediate",5.36957454314094,1.68074867691666
"1966","90062",0.83,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,310,2.54827260874315,2.5284772900295,"intermediate",5.19545286717127,1.64778379441325
"1977","90062",1.18,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,310,2.65738828629998,2.59623812579229,"intermediate",5.19545286717127,1.64778379441325
"1999","90062",0.92,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,310,2.92622141078986,2.7631834961005,"intermediate",5.19545286717127,1.64778379441325
"1966","111208",0.99,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,300,2.8965194884824,2.74473860234757,"intermediate",5.99233007625703,1.79048033085545
"1999","111208",1.02,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,300,3.12298147446945,2.88537149564553,"intermediate",5.99233007625703,1.79048033085545
"1966","70182",1.12,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,298,2.55474360937678,2.53249578142298,"intermediate",6.39792612915487,1.85597389553302
"1977","70182",0.9,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,298,2.66625551144516,2.60174467260745,"intermediate",6.39792612915487,1.85597389553302
"1999","70182",1.23,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,298,2.83444787582584,2.70619213088784,"intermediate",6.39792612915487,1.85597389553302
"1999","100956",0.87,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,301,2.59674613154354,2.55857934768854,"intermediate",5.50688473011285,1.7059990785401
"1966","90616",0.63,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,296,2.68484980793177,2.61329173072563,"suppressed",6.80411535555329,1.91752762846886
"1977","90616",1.07,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,296,2.77452434770754,2.66897961992638,"suppressed",6.80411535555329,1.91752762846886
"1999","90616",0.95,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,296,2.93651291389402,2.76957451952819,"suppressed",6.80411535555329,1.91752762846886
"1966","40549",0.59,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,295,2.21604633157681,2.3221647719092,"intermediate",5.22186823968636,1.65285523818656
"1999","40549",0.85,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,295,2.61190634054931,2.56799383748112,"intermediate",5.22186823968636,1.65285523818656
"1966","90278",0.92,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,313,2.12918363357465,2.26822303644986,"intermediate",5.18902502245622,1.64654582258562
