"year","sp","tree","position","resist.value","elev.m","distance.ln.m","dbh.ln.cm","height.ln.m","position_all","TWI"
"1966","qupr","192108","subcanopy",0.93,311,4.98108972952117,2.11025260396095,2.02479970557467,"suppressed",4.429883915772
"1977","qupr","192108","subcanopy",0.42,311,4.98108972952117,2.19529948675124,2.08866991455018,"suppressed",4.429883915772
"1999","qupr","192108","subcanopy",0.98,311,4.98108972952117,2.24725844250183,2.12769109031887,"suppressed",4.429883915772
"1966","qupr","162030","subcanopy",1,298,4.10388208435889,2.41628932000603,2.25463327932453,"suppressed",5.66964710142169
"1977","qupr","162030","subcanopy",0.6,298,4.10388208435889,2.47273771022356,2.29702602037789,"suppressed",5.66964710142169
"1999","qupr","162030","subcanopy",0.54,298,4.10388208435889,2.57136208171236,2.37109292336598,"suppressed",5.66964710142169
"1966","qupr","202103","subcanopy",0.68,315,4.98514538547362,2.06434054789567,1.99031975146965,"suppressed",4.04542481694009
"1977","qupr","202103","subcanopy",0.88,315,4.98514538547362,2.14990096102138,2.05457562172706,"suppressed",4.04542481694009
"1999","qupr","202103","subcanopy",1.14,315,4.98514538547362,2.2480233222512,2.12826551501065,"suppressed",4.04542481694009
"1966","qupr","70148","subcanopy",0.92,302,4.48115009585613,2.07910623154839,2.00140877989284,"suppressed",4.69070341767419
"1977","qupr","70148","subcanopy",1,302,4.48115009585613,2.12879812839837,2.03872739442718,"suppressed",4.69070341767419
"1999","qupr","70148","subcanopy",0.38,302,4.48115009585613,2.24155779127372,2.12340990124656,"suppressed",4.69070341767419
"1966","qupr","101121","subcanopy",1.21,297,4.62406476329427,2.12756435402447,2.03780082987238,"intermediate",5.13689246065705
"1977","qupr","101121","subcanopy",0.74,297,4.62406476329427,2.20356186137756,2.09487495789455,"intermediate",5.13689246065705
"1999","qupr","101121","subcanopy",1.09,297,4.62406476329427,2.30695323193701,2.17252187718469,"intermediate",5.13689246065705
"1966","qupr","32032","subcanopy",0.85,276,1.91826962731101,2.25683110522621,2.13488016002488,"suppressed",11.3780669442903
"1977","qupr","32032","subcanopy",0.53,276,1.91826962731101,2.30870062543236,2.17383416969971,"suppressed",11.3780669442903
"1999","qupr","32032","subcanopy",0.55,276,1.91826962731101,2.40107290441097,2.24320575121264,"suppressed",11.3780669442903
"1966","qupr","162438","subcanopy",1.32,324,5.38532275425644,3.58995028438799,3.13605266357538,"intermediate",4.65055356145714
"1977","qupr","162438","subcanopy",0.39,324,5.38532275425644,3.61792753201368,3.15706357654227,"intermediate",4.65055356145714
"1999","qupr","162438","subcanopy",0.71,324,5.38532275425644,3.66455738960013,3.1920825995897,"intermediate",4.65055356145714
"1966","qupr","202010","subcanopy",1.03,319,4.22621508757435,3.7926048178442,3.28824621820099,"intermediate",4.37703857361306
"1977","qupr","202010","subcanopy",0.86,319,4.22621508757435,3.8159418893502,3.305772358902,"intermediate",4.37703857361306
"1999","qupr","202010","subcanopy",0.77,319,4.22621508757435,3.85917005095865,3.33823670826995,"intermediate",4.37703857361306
"1966","qupr","42389","subcanopy",1.11,285,4.4312376713199,3.52795755989935,3.08949612748441,"intermediate",8.2175817200147
"1977","qupr","42389","subcanopy",0.51,285,4.4312376713199,3.55509744882379,3.10987818406666,"intermediate",8.2175817200147
"1999","qupr","42389","subcanopy",1.05,285,4.4312376713199,3.59183084448727,3.13746496420994,"intermediate",8.2175817200147
"1977","qupr","202029","subcanopy",0.91,319,4.47968669447768,1.95616934385287,1.9090831772335,"suppressed",3.7457586792651
"1999","qupr","202029","subcanopy",1.35,319,4.47968669447768,2.21605245006615,2.10425538999968,"suppressed",3.7457586792651
"1999","quru","110727","subcanopy",0.56,317,4.97576766168137,2.82085368245426,2.67351501274812,"intermediate",6.36440510418188
"1966","quru","101136","subcanopy",1.65,295,4.56118039572367,2.38502836448949,2.4412201182729,"intermediate",5.33894241751761
"1977","quru","101136","subcanopy",0.79,295,4.56118039572367,2.51719135007768,2.5116629895914,"intermediate",5.33894241751761
"1999","quru","101136","subcanopy",0.68,295,4.56118039572367,2.81277059185944,2.66920672546108,"intermediate",5.33894241751761
"1966","quru","100540","subcanopy",0.84,315,4.916053594134,3.70356011840441,3.14399754310955,"intermediate",5.27843312498524
"1977","quru","100540","subcanopy",0.89,315,4.916053594134,3.73596981028756,3.16127190888327,"intermediate",5.27843312498524
"1999","quru","100540","subcanopy",0.56,315,4.916053594134,3.7779352508681,3.1836394887127,"intermediate",5.27843312498524
"1966","quru","60143","subcanopy",0.77,296,4.2388363074402,3.0097078754911,2.77417429763676,"intermediate",5.51046044697874
"1977","quru","60143","subcanopy",1.04,296,4.2388363074402,3.08632193620742,2.81500959199855,"intermediate",5.51046044697874
"1999","quru","60143","subcanopy",0.62,296,4.2388363074402,3.2263223189999,2.88962979602695,"intermediate",5.51046044697874
"1966","quru","60345","subcanopy",0.96,291,3.99295966355568,2.79121877358192,2.65771960631916,"intermediate",5.60988181194506
"1977","quru","60345","subcanopy",0.84,291,3.99295966355568,2.84495039394793,2.68635855997424,"intermediate",5.60988181194506
"1999","quru","60345","subcanopy",0.9,291,3.99295966355568,2.98511119701033,2.7610642680065,"intermediate",5.60988181194506
"1966","quru","90529","subcanopy",1.37,298,4.64711413291192,3.1862840769587,2.86828941301899,"intermediate",6.28339465028597
"1977","quru","90529","subcanopy",0.5,298,4.64711413291192,3.2799219281394,2.9181983876983,"intermediate",6.28339465028597
"1999","quru","90529","subcanopy",1.05,298,4.64711413291192,3.3634173672099,2.96270145672288,"intermediate",6.28339465028597
"1966","quru","100552","subcanopy",0.95,316,4.94642935346262,3.62730730030988,3.10335479106517,"intermediate",5.0886835381601
"1977","quru","100552","subcanopy",0.98,316,4.94642935346262,3.6980006220027,3.14103433152744,"intermediate",5.0886835381601
"1999","quru","100552","subcanopy",1.16,316,4.94642935346262,3.77639503277149,3.1828185524672,"intermediate",5.0886835381601
"1966","quru","121186","subcanopy",1.15,311,4.8168122329262,2.76709856460993,2.64486353493709,"intermediate",5.11178030520921
"1977","quru","121186","subcanopy",0.94,311,4.8168122329262,2.84846244698909,2.68823048424519,"intermediate",5.11178030520921
"1999","quru","121186","subcanopy",0.8,311,4.8168122329262,2.98220410463429,2.75951478777008,"intermediate",5.11178030520921
"1966","quru","131087","subcanopy",0.89,307,4.65375551454703,3.9689573240097,3.28545425369717,"intermediate",5.90256600117466
"1977","quru","131087","subcanopy",0.97,307,4.65375551454703,4.01580388776256,3.31042347217744,"intermediate",5.90256600117466
"1999","quru","131087","subcanopy",0.83,307,4.65375551454703,4.11351322349938,3.36250254812517,"intermediate",5.90256600117466
"1966","quru","80330","subcanopy",0.8,305,4.7417233592917,3.73376320926628,3.16009579053893,"intermediate",5.84977724535694
"1977","quru","80330","subcanopy",0.89,305,4.7417233592917,3.79044431624651,3.19030682055939,"intermediate",5.84977724535694
"1999","quru","80330","subcanopy",1.05,305,4.7417233592917,3.87499664691277,3.23537321280451,"intermediate",5.84977724535694
"1966","quru","182060","subcanopy",1.53,308,4.41394619661069,2.62198199566514,2.56751640368952,"intermediate",4.78404804963243
"1977","quru","182060","subcanopy",0.74,308,4.41394619661069,2.68558804088779,2.60141842579319,"intermediate",4.78404804963243
"1999","quru","182060","subcanopy",0.86,308,4.41394619661069,2.91255328190437,2.72239089925503,"intermediate",4.78404804963243
"1966","quru","121329","subcanopy",0.93,297,4.15157737510095,3.51626079673917,3.04416700466198,"intermediate",5.21052976764276
"1977","quru","121329","subcanopy",0.67,297,4.15157737510095,3.57647021375055,3.07625862392905,"intermediate",5.21052976764276
"1999","quru","121329","subcanopy",1.04,297,4.15157737510095,3.66916477124043,3.12566482307115,"intermediate",5.21052976764276
"1966","quru","180952","subcanopy",1.4,306,4.08135648176444,3.73114252877885,3.15869896783913,"intermediate",6.28372268994531
"1977","quru","180952","subcanopy",1.43,306,4.08135648176444,3.84086724839909,3.21718224339671,"intermediate",6.28372268994531
"1999","quru","180952","subcanopy",1.41,306,4.08135648176444,3.95484224800726,3.27793091818787,"intermediate",6.28372268994531
"1966","quru","32516","subcanopy",0.89,293,4.94571311332758,3.14937135379065,2.84861493157042,"intermediate",4.82396983487806
"1977","quru","32516","subcanopy",0.86,293,4.94571311332758,3.21405837296822,2.88309311279206,"intermediate",4.82396983487806
"1999","quru","32516","subcanopy",1.1,293,4.94571311332758,3.38272918350217,2.97299465480666,"intermediate",4.82396983487806
"1966","quru","92250","subcanopy",1.05,303,4.61914537782463,3.32308869457142,2.94120627420657,"intermediate",6.7917855946811
"1977","quru","92250","subcanopy",1.26,303,4.61914537782463,3.34319070183756,2.95192064407942,"intermediate",6.7917855946811
"1999","quru","92250","subcanopy",1.1,303,4.61914537782463,3.37670001384276,2.96978110737819,"intermediate",6.7917855946811
"1966","quru","50046","subcanopy",1.07,296,3.30260989106267,3.02548071598534,2.78258122162019,"intermediate",6.07019311136752
"1977","quru","50046","subcanopy",0.83,296,3.30260989106267,3.07911992611892,2.81117092062138,"intermediate",6.07019311136752
"1999","quru","50046","subcanopy",1.06,296,3.30260989106267,3.17708898935418,2.86338843132578,"intermediate",6.07019311136752
"1966","quru","202496","subcanopy",1.24,317,5.4005148344366,2.91817991701155,2.72538989576716,"intermediate",5.85939682877251
"1977","quru","202496","subcanopy",0.65,317,5.4005148344366,3.02606735916245,2.78289390243359,"intermediate",5.85939682877251
"1999","quru","202496","subcanopy",0.65,317,5.4005148344366,3.1081604964056,2.82664954458419,"intermediate",5.85939682877251
"1966","quru","42092","subcanopy",1.28,278,2.64327554676592,3.45764071260609,3.01292249981905,"intermediate",7.78009907252502
"1977","quru","42092","subcanopy",0.91,278,2.64327554676592,3.55478293798325,3.06469930594507,"intermediate",7.78009907252502
"1999","quru","42092","subcanopy",0.83,278,2.64327554676592,3.65211105792981,3.11657519387659,"intermediate",7.78009907252502
"1966","quru","60522","subcanopy",0.89,287,3.80149601916135,3.2176526731269,2.88500887477664,"intermediate",8.99150321073545
"1977","quru","60522","subcanopy",0.64,287,3.80149601916135,3.26161584995027,2.90844124802349,"intermediate",8.99150321073545
"1999","quru","60522","subcanopy",0.76,287,3.80149601916135,3.32207286148193,2.94066483516987,"intermediate",8.99150321073545
"1966","quru","82115","subcanopy",0.81,297,3.80615595886478,2.59384405454286,2.55251888107134,"intermediate",4.59073262476848
"1977","quru","82115","subcanopy",0.79,297,3.80615595886478,2.67971933999463,2.59829040821714,"intermediate",4.59073262476848
"1999","quru","82115","subcanopy",1.11,297,3.80615595886478,2.82079360372904,2.67348299078758,"intermediate",4.59073262476848
"1966","quru","10636","subcanopy",1.33,288,3.72555083613887,3.34176822562705,2.95116246425922,"intermediate",4.63373201240841
"1977","quru","10636","subcanopy",1.02,288,3.72555083613887,3.41455811951401,2.98995947770097,"intermediate",4.63373201240841
"1999","quru","10636","subcanopy",0.96,288,3.72555083613887,3.55673502433067,3.06573976796825,"intermediate",4.63373201240841
"1966","quru","120911","subcanopy",0.96,319,5.27312849790791,2.86635556718259,2.69776751730832,"suppressed",6.11734321375287
"1977","quru","120911","subcanopy",0.97,319,5.27312849790791,2.95002164008158,2.74236153416348,"suppressed",6.11734321375287
"1999","quru","120911","subcanopy",1.3,319,5.27312849790791,3.12023725461574,2.83308645671019,"suppressed",6.11734321375287
"1966","quru","52343","subcanopy",0.89,293,4.71293676433588,3.37053040158306,2.96649270404377,"intermediate",6.80440770916153
"1977","quru","52343","subcanopy",0.89,293,4.71293676433588,3.45227260184782,3.01006129678489,"intermediate",6.80440770916153
"1999","quru","52343","subcanopy",0.9,293,4.71293676433588,3.5803147589557,3.07830776652339,"intermediate",6.80440770916153
"1966","quru","192112","subcanopy",1.03,311,4.98712958836853,2.06481775536903,2.27054786361169,"suppressed",5.13225189308914
"1977","quru","192112","subcanopy",0.38,311,4.98712958836853,2.1563795422712,2.31935029603055,"suppressed",5.13225189308914
"1999","quru","192112","subcanopy",0.63,311,4.98712958836853,2.23162626927535,2.35945680152376,"suppressed",5.13225189308914
"1966","quru","112082","subcanopy",1.14,291,2.48171645756636,3.20670832946076,2.87917553960259,"intermediate",5.59597809777596
"1977","quru","112082","subcanopy",0.75,291,2.48171645756636,3.32109232561216,2.94014220955128,"intermediate",5.59597809777596
"1999","quru","112082","subcanopy",0.79,291,2.48171645756636,3.42069186240847,2.99322876266371,"intermediate",5.59597809777596
"1966","quve","32493","subcanopy",1.09,292,4.83379511789333,3.37609477916639,2.83901544581234,"intermediate",4.87229571064855
"1977","quve","32493","subcanopy",0.62,292,4.83379511789333,3.45708670776519,2.88639572404264,"intermediate",4.87229571064855
"1999","quve","32493","subcanopy",0.81,292,4.83379511789333,3.5573964274324,2.94507691004796,"intermediate",4.87229571064855
"1966","quve","42207","subcanopy",1,282,3.65256424419515,2.8821448605892,2.55005474344468,"intermediate",5.79145761905328
"1977","quve","42207","subcanopy",0.88,282,3.65256424419515,2.9389357097886,2.58327739022633,"intermediate",5.79145761905328
"1999","quve","42207","subcanopy",0.55,282,3.65256424419515,3.03146602550452,2.63740762492014,"intermediate",5.79145761905328
"1966","quve","42304","subcanopy",0.92,286,4.09017056977043,3.42484778947026,2.8675359568401,"intermediate",6.10887970059429
"1977","quve","42304","subcanopy",1.18,286,4.09017056977043,3.46812798550708,2.89285487152164,"intermediate",6.10887970059429
"1999","quve","42304","subcanopy",0.8,286,4.09017056977043,3.54114601004267,2.93557041587496,"intermediate",6.10887970059429
"1966","quve","50404","subcanopy",1.03,297,4.12257606037292,3.03229319113122,2.63789151681176,"intermediate",5.44444040647162
"1977","quve","50404","subcanopy",0.64,297,4.12257606037292,3.07815202058114,2.66471893203997,"intermediate",5.44444040647162
"1999","quve","50404","subcanopy",1.13,297,4.12257606037292,3.13518494270509,2.69808319148248,"intermediate",5.44444040647162
"1966","quve","52276","subcanopy",0.95,292,4.39610491530846,4.35412187617911,3.41116129756478,"intermediate",6.56733218144008
"1977","quve","52276","subcanopy",0.69,292,4.39610491530846,4.37600598056613,3.42396349863119,"intermediate",6.56733218144008
"1999","quve","52276","subcanopy",0.89,292,4.39610491530846,4.40133869435791,3.43878313619938,"intermediate",6.56733218144008
"1966","quve","62007","subcanopy",0.92,280,2.10693913668374,3.27100403547088,2.77753736075046,"intermediate",5.06455649465799
"1977","quve","62007","subcanopy",0.67,280,2.10693913668374,3.38100369010132,2.84188715870927,"intermediate",5.06455649465799
"1999","quve","62007","subcanopy",0.91,280,2.10693913668374,3.51215831933425,2.91861261681053,"intermediate",5.06455649465799
"1966","quve","82120","subcanopy",1.13,295,3.79779663391235,2.95887818021647,2.59494373542664,"intermediate",4.60057039436475
"1977","quve","82120","subcanopy",0.69,295,3.79779663391235,3.06265965742108,2.65565589959133,"intermediate",4.60057039436475
"1999","quve","82120","subcanopy",0.77,295,3.79779663391235,3.1657556536852,2.71596705740584,"intermediate",4.60057039436475
"1966","quve","91493","subcanopy",0.95,303,4.81776031816092,3.28990933278686,2.78859695968031,"intermediate",6.75403215524872
"1977","quve","91493","subcanopy",0.68,303,4.81776031816092,3.33882417410633,2.8172121418522,"intermediate",6.75403215524872
"1999","quve","91493","subcanopy",0.76,303,4.81776031816092,3.43385061017507,2.87280260695241,"intermediate",6.75403215524872
"1966","quve","100551","subcanopy",0.96,316,4.96092392680504,3.46602383009036,2.89162394060286,"intermediate",5.0886835381601
"1977","quve","100551","subcanopy",0.74,316,4.96092392680504,3.54443482219403,2.93749437098351,"intermediate",5.0886835381601
"1999","quve","100551","subcanopy",0.84,316,4.96092392680504,3.65696002842539,3.00332161662885,"intermediate",5.0886835381601
