"year","tree","resist.value","sp","rp","PLA_dry_percent","LMA_g_per_m2","mean_TLP_Mpa","WD_g_per_cm3","elev.m","dbh_old.mm","dbh_old.cm","dbh.ln.cm","height.ln.m","height.m","position_all","TWI","TWI.ln"
"1966","20432",1.65,"fram","ring",13.0640848029918,43.2771275139141,-2.10121333333333,0.564523481666667,289,406.808543690192,40.6808543690192,3.70575757314809,3.21809636196108,24.9805210198794,"co-dominant",9.96311317963306,2.29888959099348
"1977","20432",0.82,"fram","ring",13.0640848029918,43.2771275139141,-2.10121333333333,0.564523481666667,289,458.037738103553,45.8037738103553,3.82436648533165,3.29424328358292,26.9570075397348,"co-dominant",9.96311317963306,2.29888959099348
"1999","20432",1.19,"fram","ring",13.0640848029918,43.2771275139141,-2.10121333333333,0.564523481666667,289,520.876239643316,52.0876239643316,3.95292737667051,3.37677937582247,29.276331057324,"co-dominant",9.96311317963306,2.29888959099348
"1966","30039",1.08,"fram","ring",13.0640848029918,43.2771275139141,-2.10121333333333,0.564523481666667,292,780.810954456121,78.0810954456121,4.35774797179141,3.63667419789009,37.9653612472316,"co-dominant",5.4617859281424,1.69777582933991
"1977","30039",0.6,"fram","ring",13.0640848029918,43.2771275139141,-2.10121333333333,0.564523481666667,292,825.616597730842,82.5616597730842,4.41354540537183,3.67249615024871,39.3500069014121,"co-dominant",5.4617859281424,1.69777582933991
"1999","30039",0.88,"fram","ring",13.0640848029918,43.2771275139141,-2.10121333333333,0.564523481666667,292,897.456314272209,89.7456314272209,4.49697935127811,3.72606074352055,41.5152464257404,"co-dominant",5.4617859281424,1.69777582933991
"1966","30109",0.95,"fram","ring",13.0640848029918,43.2771275139141,-2.10121333333333,0.564523481666667,293,282.738019876438,28.2738019876438,3.34193565108311,2.98452268799536,19.7770601549117,"co-dominant",5.22837291511518,1.65410012357677
"1977","30109",0.53,"fram","ring",13.0640848029918,43.2771275139141,-2.10121333333333,0.564523481666667,293,365.0254489254,36.50254489254,3.59738198124119,3.14851923195685,23.3015348538259,"co-dominant",5.22837291511518,1.65410012357677
"1999","30109",0.88,"fram","ring",13.0640848029918,43.2771275139141,-2.10121333333333,0.564523481666667,293,482.854730554579,48.2854730554579,3.87713075052234,3.32811794183534,27.8858095688995,"co-dominant",5.22837291511518,1.65410012357677
"1966","40853",1.29,"fram","ring",13.0640848029918,43.2771275139141,-2.10121333333333,0.564523481666667,281,396.04779796969,39.604779796969,3.6789498129202,3.20088577989477,24.5542702461535,"co-dominant",12.8624239407822,2.5543101878896
"1977","40853",0.85,"fram","ring",13.0640848029918,43.2771275139141,-2.10121333333333,0.564523481666667,281,407.141939858988,40.7141939858988,3.70657677823288,3.21862229162551,24.9936624723535,"co-dominant",12.8624239407822,2.5543101878896
"1999","40853",0.74,"fram","ring",13.0640848029918,43.2771275139141,-2.10121333333333,0.564523481666667,281,420.809416044234,42.0809416044234,3.73959494471008,3.23981995450387,25.5291249295821,"co-dominant",12.8624239407822,2.5543101878896
"1966","192154",1.09,"fram","ring",13.0640848029918,43.2771275139141,-2.10121333333333,0.564523481666667,313,485.770829455076,48.5770829455076,3.88315187536334,3.33198350398326,27.9938125103876,NA,8.57253949031615,2.14856401197205
"1977","192154",0.72,"fram","ring",13.0640848029918,43.2771275139141,-2.10121333333333,0.564523481666667,313,503.053160988579,50.3053160988579,3.91811075937118,3.3544271075163,28.6291980393038,NA,8.57253949031615,2.14856401197205
"1999","192154",0.8,"fram","ring",13.0640848029918,43.2771275139141,-2.10121333333333,0.564523481666667,313,536.315732606379,53.6315732606379,3.98213794802303,3.39553256263079,29.8305358740394,NA,8.57253949031615,2.14856401197205
"1966","112323",0.69,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,316,508.116702731301,50.8116702731301,3.92812605798661,3.36085692922741,28.8138717517107,"co-dominant",5.78069852265538,1.75452452705279
"1977","112323",0.66,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,316,534.821333701861,53.4821333701861,3.97934764242888,3.39374118643934,29.7771459972512,"co-dominant",5.78069852265538,1.75452452705279
"1999","112323",0.65,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,316,580.180961962391,58.0180961962391,4.06075496526692,3.44600468770136,31.3747894822816,"co-dominant",5.78069852265538,1.75452452705279
"1966","10122",0.5,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,294,668.260209811727,66.8260209811727,4.20209254033959,3.53674341089801,34.3548571664634,"co-dominant",4.98121664219899,1.60567416686124
"1977","10122",1.18,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,294,688.919966807535,68.8919966807535,4.23254001279306,3.55629068821315,35.0330074897576,"co-dominant",4.98121664219899,1.60567416686124
"1999","10122",1.18,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,294,727.148654692944,72.7148654692944,4.28654584051855,3.59096242961291,36.268965460812,"co-dominant",4.98121664219899,1.60567416686124
"1966","162575",0.46,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,331,459.303409602024,45.9303409602024,3.82712592178505,3.296014841786,27.0048057737482,"co-dominant",5.57924600220913,1.71905364221088
"1977","162575",0.61,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,331,470.873930997651,47.0873930997651,3.85200530276902,3.31198740437771,27.4396049085539,"co-dominant",5.57924600220913,1.71905364221088
"1999","162575",0.99,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,331,486.570733925882,48.6570733925882,3.88479719153901,3.33303979696805,28.0233978007762,"co-dominant",5.57924600220913,1.71905364221088
"1966","10010",0.91,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,296,412.150707404823,41.2150707404823,3.71880398414082,3.22647215781841,25.1906314570779,"co-dominant",5.10319912845256,1.6298676231611
"1977","10010",0.93,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,296,447.983290186601,44.7983290186601,3.8021708400347,3.27999367930228,26.5756047229789,"co-dominant",5.10319912845256,1.6298676231611
"1999","10010",0.54,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,296,524.612672261701,52.4612672261701,3.96007513019292,3.38136823358385,29.4109846932221,"co-dominant",5.10319912845256,1.6298676231611
"1966","30315",0.68,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,288,170.607074142661,17.0607074142661,2.83677800745624,2.66021148078691,14.2993128088631,"co-dominant",7.48314611473523,2.01265330713173
"1977","30315",0.69,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,288,190.845082341836,19.0845082341836,2.94887691872786,2.73217898182329,15.3663335284556,"co-dominant",7.48314611473523,2.01265330713173
"1999","30315",0.99,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,288,224.009591526628,22.4009591526628,3.10910377725958,2.83504462500065,17.031160298978,"co-dominant",7.48314611473523,2.01265330713173
"1966","10296",0.21,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,289,505.240901987015,50.5240901987015,3.92245025617459,3.35721306446409,28.7090689593031,"co-dominant",5.41477264710473,1.68913089381063
"1977","10296",1.05,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,289,515.63364171601,51.563364171601,3.94281142364611,3.37028493398081,29.0868136987843,"co-dominant",5.41477264710473,1.68913089381063
"1999","10296",0.89,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,289,534.770898730405,53.4770898730405,3.9792533355146,3.39368064140037,29.7753431933623,"co-dominant",5.41477264710473,1.68913089381063
"1966","161554",0.32,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,298,330.771883492977,33.0771883492977,3.4988438710564,3.08525776521821,21.873104240969,"co-dominant",8.41232322032701,2.12969768082161
"1977","161554",0.75,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,298,348.990921172073,34.8990921172073,3.55246081503641,3.11967984325338,22.639130412453,"co-dominant",8.41232322032701,2.12969768082161
"1999","161554",0.61,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,298,385.445149915298,38.5445149915298,3.65181380691676,3.18346446404056,24.1302071425485,"co-dominant",8.41232322032701,2.12969768082161
"1966","190483",0.51,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,316,398.132563839075,39.8132563839075,3.68419993180579,3.20425635621932,24.6371719228404,"co-dominant",6.01975119014187,1.79504592792538
"1977","190483",1.12,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,316,403.711978001168,40.3711978001168,3.69811660497502,3.21319086039396,24.8582791089469,"co-dominant",6.01975119014187,1.79504592792538
"1999","190483",1.23,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,316,416.465562660387,41.6465562660387,3.7292186825063,3.23315839416905,25.3596263130098,"co-dominant",6.01975119014187,1.79504592792538
"1966","172637",0.78,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,340,267.748000094063,26.7748000094063,3.2874611470027,2.94955005637573,19.0973590598692,"co-dominant",4.2430408125735,1.44528018497513
"1977","172637",0.64,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,340,292.04503598296,29.204503598296,3.37432293019993,3.00531532118836,20.1925822412727,"co-dominant",4.2430408125735,1.44528018497513
"1999","172637",0.72,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,340,323.451373219661,32.3451373219661,3.47646369502616,3.07088969220679,21.5610768662313,"co-dominant",4.2430408125735,1.44528018497513
"1966","201261",0.67,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,306,437.85300452126,43.785300452126,3.77929815493822,3.26530941547034,26.1882127755228,"co-dominant",5.21170585522735,1.65090722160467
"1977","201261",0.92,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,306,441.337691360172,44.1337691360172,3.78722522946921,3.27039859731923,26.3218290630418,"co-dominant",5.21170585522735,1.65090722160467
"1999","201261",0.98,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,306,451.568383324036,45.1568383324036,3.81014172647641,3.28511098839785,26.7119488667766,"co-dominant",5.21170585522735,1.65090722160467
"1966","30226",0.52,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,288,345.550209600989,34.5550209600989,3.54255286411527,3.11331893876201,22.4955820986985,"co-dominant",7.28195200090611,1.98539895826023
"1977","30226",1.05,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,288,352.836070977151,35.2836070977151,3.56341846791096,3.12671465639884,22.7989539699924,"co-dominant",7.28195200090611,1.98539895826023
"1999","30226",1.43,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,288,374.058976027403,37.4058976027403,3.62182838190158,3.16421382118081,23.6701277628368,"co-dominant",7.28195200090611,1.98539895826023
"1966","190074",0.56,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,335,281.724498198921,28.1724498198921,3.33834454366937,2.98221719703574,19.7315168415383,"co-dominant",5.56249718466835,1.71604714136519
"1977","190074",0.88,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,335,313.779452034065,31.3779452034065,3.44610526407125,3.05139957953374,21.1449177167035,"co-dominant",5.56249718466835,1.71604714136519
"1999","190074",0.81,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,335,354.353792679249,35.4353792679249,3.56771073540587,3.12947029213057,22.8618662240152,"co-dominant",5.56249718466835,1.71604714136519
"1966","202941",0.53,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,333,457.465668589949,45.7465668589949,3.82311674757234,3.29344095194144,26.935387753905,"co-dominant",6.83074105554703,1.92143316777708
"1977","202941",0.75,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,333,463.635021123946,46.3635021123946,3.83651255730079,3.30204106178711,27.1680340050704,"co-dominant",6.83074105554703,1.92143316777708
"1999","202941",1.68,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,333,478.626879905474,47.8626879905474,3.86833624451672,3.32247186897974,27.7288078949572,"co-dominant",6.83074105554703,1.92143316777708
"1966","172453",0.25,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,327,289.703474862133,28.9703474862133,3.36627280640084,3.00014714170934,20.088492560867,"co-dominant",4.76576579980107,1.56145823768759
"1977","172453",1.01,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,327,294.426950497595,29.4426950497595,3.38244583348056,3.01053022509452,20.2981596660741,"co-dominant",4.76576579980107,1.56145823768759
"1999","172453",0.5,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,327,306.029751872288,30.6029751872288,3.42109723257278,3.03534442331172,20.8081434750957,"co-dominant",4.76576579980107,1.56145823768759
"1966","202585",0.37,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,337,374.847807460663,37.4847807460663,3.62393500382671,3.16556627245675,23.7021621148984,"co-dominant",4.26907389950863,1.45139691835652
"1977","202585",0.66,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,337,382.846597728623,38.2846597728623,3.64504928783009,3.17912164278692,24.0256411860876,"co-dominant",4.26907389950863,1.45139691835652
"1999","202585",0.84,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,337,397.839425429604,39.7839425429604,3.68346337718659,3.20378348815379,24.6255245450668,"co-dominant",4.26907389950863,1.45139691835652
"1966","152623",0.41,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,330,424.417341621884,42.4417341621884,3.748132174414,3.24530085597379,25.6694317004901,"co-dominant",5.86791555358269,1.76949946917219
"1977","152623",0.72,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,330,442.277007053675,44.2277007053675,3.78935130557232,3.27176353817743,26.3577813337723,"co-dominant",5.86791555358269,1.76949946917219
"1999","152623",0.79,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,330,473.357393384212,47.3357393384212,3.8572655987347,3.31536451438768,27.5324281218418,"co-dominant",5.86791555358269,1.76949946917219
"1966","80694",0.86,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,281,312.310696627699,31.2310696627699,3.44141342183779,3.04838741681986,21.08132161296,"co-dominant",11.2447804454749,2.41990406058527
"1977","80694",0.52,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,281,318.33724528044,31.833724528044,3.46052624758215,3.06065785094774,21.3415921316718,"co-dominant",11.2447804454749,2.41990406058527
"1999","80694",0.69,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,281,331.065482703812,33.1065482703812,3.49973109575869,3.08582736347708,21.8855666720133,"co-dominant",11.2447804454749,2.41990406058527
"1966","122295",0.38,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,316,527.316274719717,52.7316274719717,3.9652154173174,3.38466829791777,29.5082031602021,"co-dominant",6.46329502994813,1.86613925431022
"1977","122295",0.83,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,316,530.776352541077,53.0776352541077,3.97175565787076,3.38886713235303,29.6323637021186,"co-dominant",6.46329502994813,1.86613925431022
"1999","122295",1.11,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,316,538.412226262169,53.8412226262169,3.98603939358935,3.39803729068436,29.9053469056296,"co-dominant",6.46329502994813,1.86613925431022
"1966","162355",0.4,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,304,403.833262839371,40.3833262839371,3.69841698403239,3.21338370374879,24.8630733251372,"co-dominant",9.49351348445267,2.25060877428824
"1977","162355",0.65,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,304,416.930374282408,41.6930374282408,3.73033414671632,3.23387452219188,25.3777935563207,"co-dominant",9.49351348445267,2.25060877428824
"1999","162355",0.57,"juni","diffuse",24.6423058053375,72.1315352567572,-2.75936,1.09301831,304,437.69139090963,43.769139090963,3.77892898208003,3.26507240649538,26.1820066695374,"co-dominant",9.49351348445267,2.25060877428824
